timestamp,humidity,pm_2_5,pm_2_5_sp,temperature,pm_2_5_lag_1,pm_2_5_lag_2,pm_2_5_lag_3,pm_2_5_lag_4,pm_2_5_lag_5,pm_2_5_lag_6,pm_2_5_lag_7
2022-07-23 07:00:00,57.37416843,20.64920104,22.7061436,32.28914508,16.91628122,18.60951285,21.68649271,27.55474453,25.72322457,23.86735131,17.72251956
2022-07-24 07:00:00,52.33783281,20.78086957,22.21840278,33.25880903,20.64920104,16.91628122,18.60951285,21.68649271,27.55474453,25.72322457,23.86735131
2022-07-25 07:00:00,53.46631659,16.03681507,16.73578452,32.83319367,20.78086957,20.64920104,16.91628122,18.60951285,21.68649271,27.55474453,25.72322457
2022-07-26 07:00:00,54.85821343,20.3161934,21.87686997,32.64377829,16.03681507,20.78086957,20.64920104,16.91628122,18.60951285,21.68649271,27.55474453
2022-07-27 07:00:00,56.31622382,13.82791957,15.58879939,31.81743,20.3161934,16.03681507,20.78086957,20.64920104,16.91628122,18.60951285,21.68649271
2022-07-28 07:00:00,56.00682583,18.80076775,19.38603223,32.22784344,13.82791957,20.3161934,16.03681507,20.78086957,20.64920104,16.91628122,18.60951285
2022-07-29 07:00:00,59.94737589,22.42625053,23.53997435,31.23882856,18.80076775,13.82791957,20.3161934,16.03681507,20.78086957,20.64920104,16.91628122
2022-07-30 07:00:00,51.77238944,24.31734446,26.06009031,33.60325808,22.42625053,18.80076775,13.82791957,20.3161934,16.03681507,20.78086957,20.64920104
2022-07-31 07:00:00,61.88200684,17.35672269,18.05329417,30.91041544,24.31734446,22.42625053,18.80076775,13.82791957,20.3161934,16.03681507,20.78086957
2022-08-01 07:00:00,51.8977247,12.84711111,13.05508663,33.92214127,17.35672269,24.31734446,22.42625053,18.80076775,13.82791957,20.3161934,16.03681507
2022-08-02 07:00:00,55.22695298,10.04274753,10.30047463,31.49888645,12.84711111,17.35672269,24.31734446,22.42625053,18.80076775,13.82791957,20.3161934
2022-08-03 07:00:00,58.87750061,17.90832374,18.49520889,31.56993867,10.04274753,12.84711111,17.35672269,24.31734446,22.42625053,18.80076775,13.82791957
2022-08-04 07:00:00,58.0901392,22.06678082,23.81044074,31.20438596,17.90832374,10.04274753,12.84711111,17.35672269,24.31734446,22.42625053,18.80076775
2022-08-05 07:00:00,55.51928448,22.57521105,24.55287356,32.78810345,22.06678082,17.90832374,10.04274753,12.84711111,17.35672269,24.31734446,22.42625053
2022-08-06 07:00:00,48.69880286,16.33461703,17.97392048,33.25889269,22.57521105,22.06678082,17.90832374,10.04274753,12.84711111,17.35672269,24.31734446
2022-08-07 07:00:00,61.03524117,15.59256092,15.93330483,29.46472852,16.33461703,22.57521105,22.06678082,17.90832374,10.04274753,12.84711111,17.35672269
2022-08-08 07:00:00,54.44198769,28.94261242,32.31295425,32.47970928,15.59256092,16.33461703,22.57521105,22.06678082,17.90832374,10.04274753,12.84711111
2022-08-09 07:00:00,56.78808784,13.73925926,14.20206022,32.54831828,28.94261242,15.59256092,16.33461703,22.57521105,22.06678082,17.90832374,10.04274753
2022-08-10 07:00:00,53.38580577,26.39110484,33.26546213,32.78846769,13.73925926,28.94261242,15.59256092,16.33461703,22.57521105,22.06678082,17.90832374
2022-08-11 07:00:00,49.09780801,16.14877301,17.70667178,33.73869632,26.39110484,13.73925926,28.94261242,15.59256092,16.33461703,22.57521105,22.06678082
2022-08-12 07:00:00,50.11717109,26.38685794,28.78029602,33.75944958,16.14877301,26.39110484,13.73925926,28.94261242,15.59256092,16.33461703,22.57521105
2022-08-13 07:00:00,52.60460944,28.01920861,30.33640199,33.25929421,26.38685794,16.14877301,26.39110484,13.73925926,28.94261242,15.59256092,16.33461703
2022-08-14 07:00:00,50.82763736,20.9637263,22.407743,32.71104613,28.01920861,26.38685794,16.14877301,26.39110484,13.73925926,28.94261242,15.59256092
2022-08-15 07:00:00,50.77127842,21.67791304,23.87804031,33.22365879,20.9637263,28.01920861,26.38685794,16.14877301,26.39110484,13.73925926,28.94261242
